Policy No;campaign_Period;campaign_type;product
000083698002;2025;3;LGC
000083698041;2025;3;LGC
000083698059;2025;3;LGC
000083698255;2025;3;LGC
000083700938;2025;3;LGC
000083701195;2025;3;LGC
000083701338;2025;3;LGC
000083701468;2025;3;LGC
000083701625;2025;3;LGC
000083702057;2025;3;LGC
000083702221;2025;3;LGC
000083703206;2025;3;LGC
000083703498;2025;3;LGC
000083704178;2025;3;LGC
000083704185;2025;3;LGC
000083705310;2025;3;LGC
000083705418;2025;3;LGC
000083705530;2025;3;LGC
000083705555;2025;3;LGC
000083705660;2025;3;LGC
000083707578;2025;3;LGC
000083707826;2025;3;LGC
000083708135;2025;3;LGC
000083708317;2025;3;LGC
000083708552;2025;3;LGC
000083708773;2025;3;LGC
000083709309;2025;3;LGC
000083709908;2025;3;LGC
000083709915;2025;3;LGC
000083710721;2025;3;LGC
000083710837;2025;3;LGC
000083711048;2025;3;LGC
000083711843;2025;3;LGC
000083712106;2025;3;LGC
000083713593;2025;3;LGC
000083713704;2025;3;LGC
000083714750;2025;3;LGC
000083715265;2025;3;LGC
000083715356;2025;3;LGC
000083716569;2025;3;LGC
000083718599;2025;3;LGC
000083719313;2025;3;LGC
000083719566;2025;3;LGC
000083719755;2025;3;LGC
000083720144;2025;3;LGC
000083720281;2025;3;LGC
000083720397;2025;3;LGC
000083720579;2025;3;LGC
000083720932;2025;3;LGC
000083721190;2025;3;LGC
000083721750;2025;3;LGC
000083722219;2025;3;LGC
000083722280;2025;3;LGC
000083723394;2025;3;LGC
000083724288;2025;3;LGC
000083724698;2025;3;LGC
000083724870;2025;3;LGC
000083724894;2025;3;LGC
000083725353;2025;3;LGC
000083725717;2025;3;LGC
000083725756;2025;3;LGC
000083725763;2025;3;LGC
000083726033;2025;3;LGC
000083726156;2025;3;LGC
000083726163;2025;3;LGC
000083726618;2025;3;LGC
000083726709;2025;3;LGC
000083726860;2025;3;LGC
000083726920;2025;3;LGC
000083727148;2025;3;LGC
000083727170;2025;3;LGC
000083727631;2025;3;LGC
000083727649;2025;3;LGC
000083727975;2025;3;LGC
000083728220;2025;3;LGC
000083729276;2025;3;LGC
000083729706;2025;3;LGC
000083730856;2025;3;LGC
000083731288;2025;3;LGC
000083731406;2025;3;LGC
000083731582;2025;3;LGC
000083731953;2025;3;LGC
000083732100;2025;3;LGC
000083732913;2025;3;LGC
000083733320;2025;3;LGC
000083733475;2025;3;LGC
000083733580;2025;3;LGC
000083733846;2025;3;LGC
000083733920;2025;3;LGC
000083734148;2025;3;LGC
000083734403;2025;3;LGC
000083734428;2025;3;LGC
000083734442;2025;3;LGC
000083734481;2025;3;LGC
000083734565;2025;3;LGC
000083734631;2025;3;LGC
000083734779;2025;3;LGC
000083734884;2025;3;LGC
000083734904;2025;3;LGC
000083734911;2025;3;LGC
000083735000;2025;3;LGC
000083735049;2025;3;LGC
000083735088;2025;3;LGC
000083735095;2025;3;LGC
000083735122;2025;3;LGC
000083735179;2025;3;LGC
000083735368;2025;3;LGC
000083735427;2025;3;LGC
000083735518;2025;3;LGC
000083737341;2025;3;LGC
000083737940;2025;3;LGC
000083740208;2025;3;LGC
000083741891;2025;3;LGC
000083742876;2025;3;LGC
000083743121;2025;3;LGC
000083743276;2025;3;LGC
000083743290;2025;3;LGC
000083743374;2025;3;LGC
000083743381;2025;3;LGC
000083743500;2025;3;LGC
000083743679;2025;3;LGC
000083744440;2025;3;LGC
000083745652;2025;3;LGC
000083746546;2025;3;LGC
000083747012;2025;3;LGC
000083747545;2025;3;LGC
000083749028;2025;3;LGC
000083749042;2025;3;LGC
000083749718;2025;3;LGC
000083749939;2025;3;LGC
000083750205;2025;3;LGC
000083750237;2025;3;LGC
000083750426;2025;3;LGC
000083750630;2025;3;LGC
000083751646;2025;3;LGC
000083752456;2025;3;LGC
000083752652;2025;3;LGC
000083752677;2025;3;LGC
000083752729;2025;3;LGC
000083753266;2025;3;LGC
000083754889;2025;3;LGC
000083755011;2025;3;LGC
000083755218;2025;3;LGC
000083755407;2025;3;LGC
000083756914;2025;3;LGC
000083757010;2025;3;LGC
000083757157;2025;3;LGC
000083757216;2025;3;LGC
000083757510;2025;3;LGC
000083757528;2025;3;LGC
000083757788;2025;3;LGC
000083758944;2025;3;LGC
000083759950;2025;3;LGC
000083760585;2025;3;LGC
000083760728;2025;3;LGC
000083760781;2025;3;LGC
000083760995;2025;3;LGC
000083761349;2025;3;LGC
000083761727;2025;3;LGC
000083762758;2025;3;LGC
000083763074;2025;3;LGC
000083763133;2025;3;LGC
000083763590;2025;3;LGC
000083764073;2025;3;LGC
000083764100;2025;3;LGC
000083764157;2025;3;LGC
000083764353;2025;3;LGC
000083764392;2025;3;LGC
000083764717;2025;3;LGC
000083764788;2025;3;LGC
000083765001;2025;3;LGC
000083765149;2025;3;LGC
000083766474;2025;3;LGC
000083766860;2025;3;LGC
000083766936;2025;3;LGC
000083767390;2025;3;LGC
000083767662;2025;3;LGC
000083767707;2025;3;LGC
000083767928;2025;3;LGC
000083767935;2025;3;LGC
000083767950;2025;3;LGC
000083768497;2025;3;LGC
000083768745;2025;3;LGC
000083769236;2025;3;LGC
000083769243;2025;3;LGC
000083769250;2025;3;LGC
000083769720;2025;3;LGC
000083770140;2025;3;LGC
000083771469;2025;3;LGC
000083771581;2025;3;LGC
000083771626;2025;3;LGC
000083771822;2025;3;LGC
000083772279;2025;3;LGC
000083772293;2025;3;LGC
000083772306;2025;3;LGC
000083773207;2025;3;LGC
000083773624;2025;3;LGC
000083774070;2025;3;LGC
000083774571;2025;3;LGC
000083775367;2025;3;LGC
000083775647;2025;3;LGC
000083775890;2025;3;LGC
000083776440;2025;3;LGC
000083776685;2025;3;LGC
000083776769;2025;3;LGC
000083777085;2025;3;LGC
000083777834;2025;3;LGC
000083779324;2025;3;LGC
000083779520;2025;3;LGC
000083779552;2025;3;LGC
000083779832;2025;3;LGC
000083779857;2025;3;LGC
000083779970;2025;3;LGC
000083780312;2025;3;LGC
000083780519;2025;3;LGC
000083780813;2025;3;LGC
000083781024;2025;3;LGC
000083781063;2025;3;LGC
000083781161;2025;3;LGC
000083781238;2025;3;LGC
000083781304;2025;3;LGC
000083781434;2025;3;LGC
000083781903;2025;3;LGC
000083781935;2025;3;LGC
000083781942;2025;3;LGC
000083781974;2025;3;LGC
000083782153;2025;3;LGC
000083782185;2025;3;LGC
000083782381;2025;3;LGC
000083782563;2025;3;LGC
000083782630;2025;3;LGC
000083782654;2025;3;LGC
000083782713;2025;3;LGC
000083782720;2025;3;LGC
000083782804;2025;3;LGC
000083782868;2025;3;LGC
000083782966;2025;3;LGC
000083782998;2025;3;LGC
000083783047;2025;3;LGC
000083783061;2025;3;LGC
000083783079;2025;3;LGC
000083783138;2025;3;LGC
000083783211;2025;3;LGC
000083783250;2025;3;LGC
000083783275;2025;3;LGC
000083783302;2025;3;LGC
000083784299;2025;3;LGC
000083784691;2025;3;LGC
000083785592;2025;3;LGC
000083785917;2025;3;LGC
000083786020;2025;3;LGC
000083786167;2025;3;LGC
000083786461;2025;3;LGC
000083787797;2025;3;LGC
000083788217;2025;3;LGC
000083788295;2025;3;LGC
000083788484;2025;3;LGC
000083789010;2025;3;LGC
000083789080;2025;3;LGC
000083789118;2025;3;LGC
000083791326;2025;3;LGC
000083791743;2025;3;LGC
000083792241;2025;3;LGC
000083792371;2025;3;LGC
000083792865;2025;3;LGC
000083793037;2025;3;LGC
000083793110;2025;3;LGC
000083793240;2025;3;LGC
000083793258;2025;3;LGC
000083793577;2025;3;LGC
000083793629;2025;3;LGC
000083793636;2025;3;LGC
000083794888;2025;3;LGC
000083795119;2025;3;LGC
000083795484;2025;3;LGC
000083795809;2025;3;LGC
000083796795;2025;3;LGC
000083796984;2025;3;LGC
000083796991;2025;3;LGC
000083797033;2025;3;LGC
000083800187;2025;3;LGC
000083800194;2025;3;LGC
000083800442;2025;3;LGC
000083800467;2025;3;LGC
000083800806;2025;3;LGC
000083800990;2025;3;LGC
000083801466;2025;3;LGC
000083801596;2025;3;LGC
000083801883;2025;3;LGC
000083802269;2025;3;LGC
000083802283;2025;3;LGC
000083802882;2025;3;LGC
000083803229;2025;3;LGC
000083803243;2025;3;LGC
000083803705;2025;3;LGC
000083803842;2025;3;LGC
000083804053;2025;3;LGC
000083804105;2025;3;LGC
000083804112;2025;3;LGC
000083804299;2025;3;LGC
000083804495;2025;3;LGC
000083804827;2025;3;LGC
000083806513;2025;3;LGC
000083806780;2025;3;LGC
000083808081;2025;3;LGC
000083809171;2025;3;LGC
000083809230;2025;3;LGC
000083809437;2025;3;LGC
000083810061;2025;3;LGC
000083810440;2025;3;LGC
000083810471;2025;3;LGC
000083810594;2025;3;LGC
000083810607;2025;3;LGC
000083810639;2025;3;LGC
000083810881;2025;3;LGC
000083811281;2025;3;LGC
000083811691;2025;3;LGC
000083811866;2025;3;LGC
000083812880;2025;3;LGC
000083813076;2025;3;LGC
000083813800;2025;3;LGC
000083814520;2025;3;LGC
000083815602;2025;3;LGC
000083815862;2025;3;LGC
000083816073;2025;3;LGC
000083816483;2025;3;LGC
000083817279;2025;3;LGC
000083820324;2025;3;LGC
000083650116;2025;3;LGM
000083678177;2025;3;LGM
000083690910;2025;3;LGM
000083701222;2025;3;LGM
000083734663;2025;3;LGM
000083751685;2025;3;LGM
000083760462;2025;3;LGM
000083772215;2025;3;LGM
000083781350;2025;3;LGM
000083788816;2025;3;LGM
000083790302;2025;3;LGM
000083791782;2025;3;LGM
000083793020;2025;3;LGM
000083806370;2025;3;LGM
000083816808;2025;3;LGM
000083822361;2025;3;LGM
000083822764;2025;3;LGM
000083822946;2025;3;LGM
000083826088;2025;3;LGM
000083826115;2025;3;LGM
000083827973;2025;3;LGM
000083831912;2025;3;LGM
000083839180;2025;3;LGM
000083841310;2025;3;LGM
000083842425;2025;3;LGM
000083846765;2025;3;LGM
000083846895;2025;3;LGM
000083854757;2025;3;LGM
000083855098;2025;3;LGM
000083857580;2025;3;LGM
000083858252;2025;3;LGM
000083859875;2025;3;LGM
000083862717;2025;3;LGM
000083862763;2025;3;LGM
000083867744;2025;3;LGM
000083877181;2025;3;LGM
000083879673;2025;3;LGM
000083880713;2025;3;LGM
000083891447;2025;3;LGM
000083892492;2025;3;LGM
000083894412;2025;3;LGM
000083894938;2025;3;LGM
000083894952;2025;3;LGM
000083911174;2025;3;LGM
000083922748;2025;3;LGM
000083926282;2025;3;LGM
000083932615;2025;3;LGM
000083933030;2025;3;LGM
000083933783;2025;3;LGM
000083934508;2025;3;LGM
000083934638;2025;3;LGM
000083951271;2025;3;LGM
000083953749;2025;3;LGM
000083953795;2025;3;LGM
000083956000;2025;3;LGM
000083960339;2025;3;LGM
000083960385;2025;3;LGM
000083962950;2025;3;LGM
000083965373;2025;3;LGM
000083965432;2025;3;LGM
000083970284;2025;3;LGM
000083970778;2025;3;LGM
000083971178;2025;3;LGM
000083980449;2025;3;LGM
000083981560;2025;3;LGM
000083985100;2025;3;LGM
000083985822;2025;3;LGM
000083986080;2025;3;LGM
000083653380;2025;3;LGC
000083682376;2025;3;LGC
000083684335;2025;3;LGC
000083695591;2025;3;LGC
000083704843;2025;3;LGC
000083705835;2025;3;LGC
000083716505;2025;3;LGC
000083733878;2025;3;LGC
000083734170;2025;3;LGC
000083734877;2025;3;LGC
000083735466;2025;3;LGC
000083737965;2025;3;LGC
000083745691;2025;3;LGC
000083756217;2025;3;LGC
000083757770;2025;3;LGC
000083765208;2025;3;LGC
000083765944;2025;3;LGC
000083766207;2025;3;LGC
000083770659;2025;3;LGC
000083771066;2025;3;LGC
000083776587;2025;3;LGC
000083786970;2025;3;LGC
000083787831;2025;3;LGC
000083790030;2025;3;LGC
000083795379;2025;3;LGC
000083798239;2025;3;LGC
000083798929;2025;3;LGC
000083799122;2025;3;LGC
000083801122;2025;3;LGC
000083803282;2025;3;LGC
000083803678;2025;3;LGC
000083805735;2025;3;LGC
000083805880;2025;3;LGC
000083807011;2025;3;LGC
000083807915;2025;3;LGC
000083807922;2025;3;LGC
000083809749;2025;3;LGC
000083810106;2025;3;LGC
000083810359;2025;3;LGC
000083810980;2025;3;LGC
000083811007;2025;3;LGC
000083812455;2025;3;LGC
000083812676;2025;3;LGC
000083815330;2025;3;LGC
000083815796;2025;3;LGC
000083816503;2025;3;LGC
000083816700;2025;3;LGC
000083817230;2025;3;LGC
000083817541;2025;3;LGC
000083817600;2025;3;LGC
000083817709;2025;3;LGC
000083821309;2025;3;LGC
000083822158;2025;3;LGC
000083822308;2025;3;LGC
000083822347;2025;3;LGC
000083822666;2025;3;LGC
000083823788;2025;3;LGC
000083825950;2025;3;LGC
000083826466;2025;3;LGC
000083827595;2025;3;LGC
000083827836;2025;3;LGC
000083827850;2025;3;LGC
000083828030;2025;3;LGC
000083828587;2025;3;LGC
000083829691;2025;3;LGC
000083830132;2025;3;LGC
000083830535;2025;3;LGC
000083830633;2025;3;LGC
000083830717;2025;3;LGC
000083831640;2025;3;LGC
000083832260;2025;3;LGC
000083833525;2025;3;LGC
000083833662;2025;3;LGC
000083833707;2025;3;LGC
000083833739;2025;3;LGC
000083834480;2025;3;LGC
000083835268;2025;3;LGC
000083836775;2025;3;LGC
000083836898;2025;3;LGC
000083836925;2025;3;LGC
000083836932;2025;3;LGC
000083838005;2025;3;LGC
000083838889;2025;3;LGC
000083839011;2025;3;LGC
000083839257;2025;3;LGC
000083839446;2025;3;LGC
000083839544;2025;3;LGC
000083842842;2025;3;LGC
000083843691;2025;3;LGC
000083844448;2025;3;LGC
000083845103;2025;3;LGC
000083845591;2025;3;LGC
000083846141;2025;3;LGC
000083846166;2025;3;LGC
000083846198;2025;3;LGC
000083846218;2025;3;LGC
000083847816;2025;3;LGC
000083848339;2025;3;LGC
000083848697;2025;3;LGC
000083849117;2025;3;LGC
000083849293;2025;3;LGC
000083851423;2025;3;LGC
000083851931;2025;3;LGC
000083852051;2025;3;LGC
000083852356;2025;3;LGC
000083852388;2025;3;LGC
000083852584;2025;3;LGC
000083854870;2025;3;LGC
000083854921;2025;3;LGC
000083855164;2025;3;LGC
000083855248;2025;3;LGC
000083855314;2025;3;LGC
000083855339;2025;3;LGC
000083855952;2025;3;LGC
000083856254;2025;3;LGC
000083856411;2025;3;LGC
000083856527;2025;3;LGC
000083856878;2025;3;LGC
000083857246;2025;3;LGC
000083858518;2025;3;LGC
000083858670;2025;3;LGC
000083858950;2025;3;LGC
000083859350;2025;3;LGC
000083859588;2025;3;LGC
000083860544;2025;3;LGC
000083860699;2025;3;LGC
000083860701;2025;3;LGC
000083860719;2025;3;LGC
000083861231;2025;3;LGC
000083861698;2025;3;LGC
000083862906;2025;3;LGC
000083863072;2025;3;LGC
000083863222;2025;3;LGC
000083863286;2025;3;LGC
000083863429;2025;3;LGC
000083864064;2025;3;LGC
000083864071;2025;3;LGC
000083864260;2025;3;LGC
000083865427;2025;3;LGC
000083867341;2025;3;LGC
000083867933;2025;3;LGC
000083868515;2025;3;LGC
000083868768;2025;3;LGC
000083868880;2025;3;LGC
000083869620;2025;3;LGC
000083869900;2025;3;LGC
000083870040;2025;3;LGC
000083870814;2025;3;LGC
000083870846;2025;3;LGC
000083870892;2025;3;LGC
000083870951;2025;3;LGC
000083872206;2025;3;LGC
000083872890;2025;3;LGC
000083874008;2025;3;LGC
000083874457;2025;3;LGC
000083875898;2025;3;LGC
000083875971;2025;3;LGC
000083876585;2025;3;LGC
000083877629;2025;3;LGC
000083878446;2025;3;LGC
000083879477;2025;3;LGC
000083880472;2025;3;LGC
000083881509;2025;3;LGC
000083885863;2025;3;LGC
000083886172;2025;3;LGC
000083886870;2025;3;LGC
000083887731;2025;3;LGC
000083888541;2025;3;LGC
000083888755;2025;3;LGC
000083889221;2025;3;LGC
000083889540;2025;3;LGC
000083889754;2025;3;LGC
000083891636;2025;3;LGC
000083891727;2025;3;LGC
000083892699;2025;3;LGC
000083892701;2025;3;LGC
000083892817;2025;3;LGC
000083892961;2025;3;LGC
000083892986;2025;3;LGC
000083893010;2025;3;LGC
000083893101;2025;3;LGC
000083893217;2025;3;LGC
000083893224;2025;3;LGC
000083893536;2025;3;LGC
000083893666;2025;3;LGC
000083893698;2025;3;LGC
000083893725;2025;3;LGC
000083894073;2025;3;LGC
000083894378;2025;3;LGC
000083894567;2025;3;LGC
000083894665;2025;3;LGC
000083894680;2025;3;LGC
000083894717;2025;3;LGC
000083894749;2025;3;LGC
000083894770;2025;3;LGC
000083895065;2025;3;LGC
000083895131;2025;3;LGC
000083895222;2025;3;LGC
000083895306;2025;3;LGC
000083895689;2025;3;LGC
000083896312;2025;3;LGC
000083896806;2025;3;LGC
000083898212;2025;3;LGC
000083898433;2025;3;LGC
000083899425;2025;3;LGC
000083899464;2025;3;LGC
000083899587;2025;3;LGC
000083900850;2025;3;LGC
000083902691;2025;3;LGC
000083903507;2025;3;LGC
000083903560;2025;3;LGC
000083903728;2025;3;LGC
000083904150;2025;3;LGC
000083906406;2025;3;LGC
000083906907;2025;3;LGC
000083908080;2025;3;LGC
000083908279;2025;3;LGC
000083908983;2025;3;LGC
000083909337;2025;3;LGC
000083909624;2025;3;LGC
000083910298;2025;3;LGC
000083910448;2025;3;LGC
000083910742;2025;3;LGC
000083911135;2025;3;LGC
000083911150;2025;3;LGC
000083911545;2025;3;LGC
000083912043;2025;3;LGC
000083913347;2025;3;LGC
000083913590;2025;3;LGC
000083914717;2025;3;LGC
000083915534;2025;3;LGC
000083915912;2025;3;LGC
000083916285;2025;3;LGC
000083917031;2025;3;LGC
000083917557;2025;3;LGC
000083917812;2025;3;LGC
000083917967;2025;3;LGC
000083918121;2025;3;LGC
000083919211;2025;3;LGC
000083919398;2025;3;LGC
000083919769;2025;3;LGC
000083920315;2025;3;LGC
000083920347;2025;3;LGC
000083920529;2025;3;LGC
000083921353;2025;3;LGC
000083923109;2025;3;LGC
000083923194;2025;3;LGC
000083923884;2025;3;LGC
000083924024;2025;3;LGC
000083924147;2025;3;LGC
000083924753;2025;3;LGC
000083924820;2025;3;LGC
000083924890;2025;3;LGC
000083925023;2025;3;LGC
000083925062;2025;3;LGC
000083925283;2025;3;LGC
000083925335;2025;3;LGC
000083925426;2025;3;LGC
000083926061;2025;3;LGC
000083926113;2025;3;LGC
000083926548;2025;3;LGC
000083928637;2025;3;LGC
000083929430;2025;3;LGC
000083930410;2025;3;LGC
000083930481;2025;3;LGC
000083930572;2025;3;LGC
000083931329;2025;3;LGC
000083931343;2025;3;LGC
000083931441;2025;3;LGC
000083932160;2025;3;LGC
000083933204;2025;3;LGC
000083933334;2025;3;LGC
000083933737;2025;3;LGC
000083934078;2025;3;LGC
000083934449;2025;3;LGC
000083934522;2025;3;LGC
000083934547;2025;3;LGC
000083934586;2025;3;LGC
000083934684;2025;3;LGC
000083934704;2025;3;LGC
000083934859;2025;3;LGC
000083934925;2025;3;LGC
000083935038;2025;3;LGC
000083935111;2025;3;LGC
000083936604;2025;3;LGC
000083936923;2025;3;LGC
000083937029;2025;3;LGC
000083937492;2025;3;LGC
000083937765;2025;3;LGC
000083938347;2025;3;LGC
000083939196;2025;3;LGC
000083939567;2025;3;LGC
000083940030;2025;3;LGC
000083943415;2025;3;LGC
000083943636;2025;3;LGC
000083943780;2025;3;LGC
000083943948;2025;3;LGC
000083945035;2025;3;LGC
000083945140;2025;3;LGC
000083945270;2025;3;LGC
000083945946;2025;3;LGC
000083946248;2025;3;LGC
000083946581;2025;3;LGC
000083946700;2025;3;LGC
000083946847;2025;3;LGC
000083947450;2025;3;LGC
000083948852;2025;3;LGC
000083949193;2025;3;LGC
000083949375;2025;3;LGC
000083949427;2025;3;LGC
000083950629;2025;3;LGC
000083950675;2025;3;LGC
000083951296;2025;3;LGC
000083951330;2025;3;LGC
000083952197;2025;3;LGC
000083952288;2025;3;LGC
000083952732;2025;3;LGC
000083953002;2025;3;LGC
000083953952;2025;3;LGC
000083954072;2025;3;LGC
000083954286;2025;3;LGC
000083954885;2025;3;LGC
000083956049;2025;3;LGC
000083956721;2025;3;LGC
000083956820;2025;3;LGC
000083957350;2025;3;LGC
000083957556;2025;3;LGC
000083957563;2025;3;LGC
000083957890;2025;3;LGC
000083958184;2025;3;LGC
000083958562;2025;3;LGC
000083958587;2025;3;LGC
000083958712;2025;3;LGC
000083959053;2025;3;LGC
000083959652;2025;3;LGC
000083960041;2025;3;LGC
000083960763;2025;3;LGC
000083960906;2025;3;LGC
000083961352;2025;3;LGC
000083961839;2025;3;LGC
000083962292;2025;3;LGC
000083962715;2025;3;LGC
000083962968;2025;3;LGC
000083962982;2025;3;LGC
000083963095;2025;3;LGC
000083963596;2025;3;LGC
000083963753;2025;3;LGC
000083964500;2025;3;LGC
000083964811;2025;3;LGC
000083964890;2025;3;LGC
000083965054;2025;3;LGC
000083966228;2025;3;LGC
000083966299;2025;3;LGC
000083966841;2025;3;LGC
000083966873;2025;3;LGC
000083967880;2025;3;LGC
000083968258;2025;3;LGC
000083968370;2025;3;LGC
000083968825;2025;3;LGC
000083968923;2025;3;LGC
000083969240;2025;3;LGC
000083969330;2025;3;LGC
000083970238;2025;3;LGC
000083971055;2025;3;LGC
000083971959;2025;3;LGC
000083972327;2025;3;LGC
000083972398;2025;3;LGC
000083972432;2025;3;LGC
000083973078;2025;3;LGC
000083973250;2025;3;LGC
000083973299;2025;3;LGC
000083973319;2025;3;LGC
000083973684;2025;3;LGC
000083973866;2025;3;LGC
000083973880;2025;3;LGC
000083973918;2025;3;LGC
000083973932;2025;3;LGC
000083973940;2025;3;LGC
000083974060;2025;3;LGC
000083974234;2025;3;LGC
000083974742;2025;3;LGC
000083974988;2025;3;LGC
000083975083;2025;3;LGC
000083975128;2025;3;LGC
000083975611;2025;3;LGC
000083975930;2025;3;LGC
000083975948;2025;3;LGC
000083976050;2025;3;LGC
000083976075;2025;3;LGC
000083976387;2025;3;LGC
000083976576;2025;3;LGC
000083976979;2025;3;LGC
000083977158;2025;3;LGC
000083977295;2025;3;LGC
000083978002;2025;3;LGC
000083978216;2025;3;LGC
000083978763;2025;3;LGC
000083978770;2025;3;LGC
000083978854;2025;3;LGC
000083979033;2025;3;LGC
000083979510;2025;3;LGC
000083979534;2025;3;LGC
000083980176;2025;3;LGC
000083981553;2025;3;LGC
000083981605;2025;3;LGC
000083982513;2025;3;LGC
000083982930;2025;3;LGC
000083983141;2025;3;LGC
000083983628;2025;3;LGC
000083983831;2025;3;LGC
000083983915;2025;3;LGC
000083983986;2025;3;LGC
000083984484;2025;3;LGC
000083985196;2025;3;LGC
000083985216;2025;3;LGC
000083985680;2025;3;LGC
000083985749;2025;3;LGC
000083986033;2025;3;LGC
000083986163;2025;3;LGC
000083986436;2025;3;LGC
000083990200;2025;3;LGC
000083990289;2025;3;LGC
000083990370;2025;3;LGC
000083990394;2025;3;LGC
000083828177;2025;3;LGM
000083834367;2025;3;LGM
000083854101;2025;3;LGM
000083856072;2025;3;LGM
000083886666;2025;3;LGM
000083934554;2025;3;LGM
000083951394;2025;3;LGM
000083976699;2025;3;LGM
000083977180;2025;3;LGM
000083990453;2025;3;LGM
000083990460;2025;3;LGM
000083991010;2025;3;LGM
000083996465;2025;3;LGM
000083996836;2025;3;LGM
000083998235;2025;3;LGM
000083998463;2025;3;LGM
000084015169;2025;3;LGM
000084016234;2025;3;LGM
000084017923;2025;3;LGM
000084025082;2025;3;LGM
000084025264;2025;3;LGM
000084026887;2025;3;LGM
000084034510;2025;3;LGM
000084038927;2025;3;LGM
000084040550;2025;3;LGM
000084043025;2025;3;LGM
000084062833;2025;3;LGM
000084067338;2025;3;LGM
000084067360;2025;3;LGM
000084067860;2025;3;LGM
000084068403;2025;3;LGM
000084069260;2025;3;LGM
000084070962;2025;3;LGM
000084078152;2025;3;LGM
000084078744;2025;3;LGM
000084079183;2025;3;LGM
000084080132;2025;3;LGM
000084082109;2025;3;LGM
000084085008;2025;3;LGM
000084089780;2025;3;LGM
000084091367;2025;3;LGM
000084094104;2025;3;LGM
000084096362;2025;3;LGM
000084103291;2025;3;LGM
000084109726;2025;3;LGM
000084111160;2025;3;LGM
000084112030;2025;3;LGM
000084115493;2025;3;LGM
000084116102;2025;3;LGM
000084125248;2025;3;LGM
000083649636;2025;3;LGC
000083684139;2025;3;LGC
000083695650;2025;3;LGC
000083695923;2025;3;LGC
000083699990;2025;3;LGC
000083707104;2025;3;LGC
000083731978;2025;3;LGC
000083752932;2025;3;LGC
000083765559;2025;3;LGC
000083780442;2025;3;LGC
000083793128;2025;3;LGC
000083807520;2025;3;LGC
000083849131;2025;3;LGC
000083852395;2025;3;LGC
000083856384;2025;3;LGC
000083866310;2025;3;LGC
000083883592;2025;3;LGC
000083883865;2025;3;LGC
000083885993;2025;3;LGC
000083891422;2025;3;LGC
000083893263;2025;3;LGC
000083894724;2025;3;LGC
000083908338;2025;3;LGC
000083915762;2025;3;LGC
000083928052;2025;3;LGC
000083929710;2025;3;LGC
000083934729;2025;3;LGC
000083940523;2025;3;LGC
000083948617;2025;3;LGC
000083950896;2025;3;LGC
000083952330;2025;3;LGC
000083953140;2025;3;LGC
000083955194;2025;3;LGC
000083955558;2025;3;LGC
000083960255;2025;3;LGC
000083961384;2025;3;LGC
000083963161;2025;3;LGC
000083964745;2025;3;LGC
000083966750;2025;3;LGC
000083967234;2025;3;LGC
000083969930;2025;3;LGC
000083970329;2025;3;LGC
000083970525;2025;3;LGC
000083973964;2025;3;LGC
000083974168;2025;3;LGC
000083974801;2025;3;LGC
000083976011;2025;3;LGC
000083976082;2025;3;LGC
000083976180;2025;3;LGC
000083976642;2025;3;LGC
000083978230;2025;3;LGC
000083979306;2025;3;LGC
000083979625;2025;3;LGC
